,gender,age,income,user_id,signup_date,signup_year,age_group,income_group,amount,spend_group
10876,F,45,60000,10877,2017-12-09,2017,2,3,133.15,7
10877,F,33,67000,10878,2018-01-19,2018,1,3,8.76,1
10878,F,70,57000,10879,2016-07-10,2016,5,2,234.68,9
10879,F,65,34000,10880,2015-08-09,2015,4,1,35.53,3
10880,M,63,45000,10881,2017-12-23,2017,4,1,15.190000000000001,2
10881,M,70,76000,10882,2018-01-21,2018,5,4,39.84,3
10882,M,67,97000,10883,2015-12-20,2015,4,5,112.22999999999999,6
10883,F,82,109000,10884,2018-06-30,2018,5,5,78.78,5
10884,M,58,68000,10885,2015-10-19,2015,3,3,102.78999999999999,6
10885,M,68,60000,10886,2016-12-29,2016,4,3,74.34,5
10886,F,73,74000,10887,2015-11-28,2015,5,4,90.17,6
10887,F,81,50000,10888,2014-11-08,2014,5,2,41.81,4
10888,F,64,61000,10889,2018-05-24,2018,4,3,142.99,7
10889,F,67,81000,10890,2015-09-09,2015,4,4,123.86,7
10890,F,75,70000,10891,2017-11-09,2017,5,3,66.84,5
10891,M,58,76000,10892,2018-01-16,2018,3,4,36.0,3
10892,M,67,77000,10893,2018-02-26,2018,4,4,52.6,4
10893,M,21,31000,10894,2018-03-20,2018,1,1,14.46,2
10894,M,77,56000,10895,2016-12-25,2016,5,2,121.66,7
10895,F,47,80000,10896,2015-09-10,2015,2,4,255.07999999999998,10
10896,M,48,35000,10897,2018-05-06,2018,2,1,8.88,1
10897,F,64,111000,10898,2017-10-03,2017,4,5,58.53,4
10898,M,29,41000,10899,2017-09-03,2017,1,1,46.11,4
10899,F,56,104000,10900,2018-06-17,2018,3,5,51.82,4
10900,M,59,44000,10901,2017-08-20,2017,3,1,86.43,5
10901,M,73,57000,10902,2018-05-11,2018,5,2,133.71,7
10902,F,42,33000,10903,2018-07-22,2018,2,1,31.04,3
10903,F,91,118000,10904,2017-12-25,2017,5,5,285.49,10
10904,F,83,90000,10905,2017-04-22,2017,5,5,162.47,8
10905,F,60,73000,10906,2016-09-28,2016,4,4,254.72,10
10906,M,40,74000,10907,2016-06-24,2016,2,4,58.41,4
10907,F,49,100000,10908,2017-03-18,2017,2,5,84.47,5
10908,F,60,70000,10909,2018-03-17,2018,4,3,101.09,6
10909,F,65,71000,10910,2017-11-29,2017,4,4,92.33,6
10910,M,57,72000,10911,2016-06-28,2016,3,4,233.28,9
10911,M,24,54000,10912,2017-07-06,2017,1,2,66.11,5
10912,F,81,40000,10913,2016-03-13,2016,5,1,144.12,7
10913,F,51,55000,10914,2017-04-04,2017,2,2,94.73,6
10914,M,73,84000,10915,2017-07-11,2017,5,4,122.58,7
10915,M,53,56000,10916,2018-05-29,2018,3,2,4.11,1
10916,F,68,108000,10917,2015-08-05,2015,4,5,88.53999999999999,6
10917,M,48,96000,10918,2017-10-19,2017,2,5,0.0,1
10918,M,81,85000,10919,2016-09-28,2016,5,4,233.96,9
10919,F,75,87000,10920,2018-04-25,2018,5,5,54.11,4
10920,F,36,70000,10921,2014-09-09,2014,1,3,168.35999999999999,8
10921,M,48,40000,10922,2017-11-22,2017,2,1,0.0,1
10922,M,53,54000,10923,2017-12-24,2017,3,2,20.92,2
10923,F,68,62000,10924,2018-05-13,2018,4,3,110.05,6
10924,F,56,93000,10925,2015-10-18,2015,3,5,134.11,7
10925,M,87,45000,10926,2017-11-08,2017,5,1,99.83,6
10926,F,62,76000,10927,2016-04-23,2016,4,4,137.05,7
10927,F,62,98000,10928,2016-01-26,2016,4,5,243.8,10
10928,M,55,38000,10929,2017-12-04,2017,3,1,4.74,1
10929,M,57,90000,10930,2017-08-12,2017,3,5,13.73,2
10930,F,45,69000,10931,2016-01-01,2016,2,3,210.34,9
10931,F,48,85000,10932,2017-09-02,2017,2,4,318.90999999999997,10
10932,F,24,67000,10933,2015-02-27,2015,1,3,81.81,5
10933,M,59,63000,10934,2017-08-12,2017,3,3,84.50999999999999,5
10934,F,55,50000,10935,2016-11-12,2016,3,2,75.57,5
10935,F,82,65000,10936,2017-12-01,2017,5,3,51.14,4
10936,M,30,40000,10937,2016-09-10,2016,1,1,23.09,2
10937,F,72,49000,10938,2017-07-30,2017,5,2,20.770000000000003,2
10938,M,42,84000,10939,2016-06-29,2016,2,4,291.37,10
10939,F,61,56000,10940,2016-10-18,2016,4,2,79.73,5
10940,F,65,46000,10941,2017-12-12,2017,4,2,147.14,8
10941,F,53,54000,10942,2018-03-14,2018,3,2,91.23,6
10942,M,49,75000,10943,2015-11-22,2015,2,4,70.53999999999999,5
10943,F,68,100000,10944,2017-11-11,2017,4,5,55.79,4
10944,F,78,92000,10945,2015-12-22,2015,5,5,52.93,4
10945,M,41,57000,10946,2018-07-12,2018,2,2,79.78,5
10946,F,56,118000,10947,2016-07-15,2016,3,5,180.42000000000002,8
10947,M,49,62000,10948,2014-10-02,2014,2,3,28.86,3
10948,M,23,53000,10949,2017-06-14,2017,1,2,150.95000000000002,8
10949,M,51,39000,10950,2017-10-10,2017,2,1,13.379999999999999,2
10950,M,48,56000,10951,2014-06-30,2014,2,2,68.82,5
10951,M,44,64000,10952,2017-08-02,2017,2,3,161.89,8
10952,M,54,113000,10953,2016-04-16,2016,3,5,144.27,7
10953,M,83,99000,10954,2016-01-03,2016,5,5,332.38,10
10954,F,51,67000,10955,2018-01-23,2018,2,3,197.59,9
10955,F,63,76000,10956,2017-12-20,2017,4,4,107.86,6
10956,M,53,32000,10957,2017-10-16,2017,3,1,130.72,7
10957,F,66,95000,10958,2016-03-30,2016,4,5,330.53000000000003,10
10958,F,87,62000,10959,2017-03-15,2017,5,3,43.25,4
10959,M,48,60000,10960,2018-04-12,2018,2,3,93.35000000000001,6
10960,M,69,83000,10961,2018-01-17,2018,4,4,71.07,5
10961,F,67,61000,10962,2017-10-29,2017,4,3,73.4,5
10962,F,59,93000,10963,2016-11-05,2016,3,5,204.32,9
10963,M,41,88000,10964,2018-06-03,2018,2,5,89.60999999999999,6
10964,F,60,45000,10965,2018-05-20,2018,4,1,22.3,2
10965,M,62,71000,10966,2018-01-04,2018,4,4,24.38,3
10966,F,54,30000,10967,2017-07-13,2017,3,1,58.28,4
10967,M,62,44000,10968,2017-09-12,2017,4,1,30.26,3
10968,M,64,65000,10969,2017-10-17,2017,4,3,0.0,1
10969,F,33,44000,10970,2018-05-17,2018,1,1,17.13,2
10970,F,20,73000,10971,2017-10-03,2017,1,4,15.459999999999999,2
10971,F,49,50000,10972,2018-07-26,2018,2,2,16.53,2
10972,M,46,72000,10973,2013-09-17,2013,2,4,71.27,5
10973,M,23,41000,10974,2017-11-18,2017,1,1,38.28,3
10974,M,71,33000,10975,2018-01-07,2018,5,1,10.299999999999999,1
10975,M,72,67000,10976,2018-02-02,2018,5,3,37.09,3
10976,F,72,76000,10977,2018-03-06,2018,5,4,32.92,3
10977,F,56,30000,10978,2017-10-09,2017,3,1,6.66,1
10978,F,90,57000,10979,2016-08-01,2016,5,2,147.35999999999999,8
10979,M,53,56000,10980,2015-05-28,2015,3,2,51.24,4
10980,M,58,75000,10981,2018-03-23,2018,3,4,101.21,6
10981,F,54,118000,10982,2017-02-18,2017,3,5,254.89000000000001,10
10982,F,39,99000,10983,2015-10-09,2015,1,5,439.87,10
10983,M,52,45000,10984,2018-04-05,2018,3,1,26.46,3
10984,M,57,101000,10985,2017-09-12,2017,3,5,141.59,7
10985,M,47,73000,10986,2017-08-28,2017,2,4,24.06,3
10986,M,73,32000,10987,2017-11-15,2017,5,1,85.71000000000001,5
10987,M,51,68000,10988,2015-02-27,2015,2,3,49.07,4
10988,F,62,49000,10989,2017-08-21,2017,4,2,108.37,6
10989,F,33,37000,10990,2017-08-06,2017,1,1,158.23,8
10990,M,68,39000,10991,2017-12-27,2017,4,1,25.97,3
10991,M,57,109000,10992,2017-11-14,2017,3,5,158.87,8
10992,M,66,60000,10993,2017-08-26,2017,4,3,0.0,1
10993,F,51,105000,10994,2017-12-11,2017,2,5,86.99,5
10994,M,73,62000,10995,2017-11-07,2017,5,3,22.89,2
10995,M,58,108000,10996,2017-10-26,2017,3,5,0.0,1
10996,M,31,50000,10997,2013-08-27,2013,1,2,36.0,3
10997,M,41,69000,10998,2015-11-14,2015,2,3,217.29,9
10998,F,55,113000,10999,2017-12-15,2017,3,5,103.11,6
10999,M,62,54000,11000,2017-08-02,2017,4,2,32.82,3
11000,M,69,57000,11001,2017-07-13,2017,4,2,46.53,4
11001,F,91,64000,11002,2017-08-04,2017,5,3,78.48,5
11002,F,94,44000,11003,2017-01-28,2017,5,1,70.59,5
11003,M,54,71000,11004,2017-01-18,2017,3,4,135.29,7
11004,M,77,96000,11005,2018-01-13,2018,5,5,119.47,7
11005,F,53,40000,11006,2017-10-25,2017,3,1,27.96,3
11006,F,52,78000,11007,2018-02-19,2018,3,4,131.05,7
11007,M,43,69000,11008,2015-11-05,2015,2,3,155.75,8
11008,F,49,80000,11009,2017-11-05,2017,2,4,120.75,7
11009,M,33,51000,11010,2017-11-04,2017,1,2,30.18,3
11010,F,62,56000,11011,2016-03-12,2016,4,2,183.84,9
11011,F,59,62000,11012,2016-12-28,2016,3,3,322.78,10
11012,F,49,83000,11013,2016-04-18,2016,2,4,140.18,7
11013,M,77,109000,11014,2017-12-24,2017,5,5,117.79,7
11014,M,47,37000,11015,2016-03-24,2016,2,1,97.02,6
11015,M,19,36000,11016,2018-05-23,2018,1,1,9.709999999999999,1
11016,F,31,59000,11017,2017-09-28,2017,1,3,115.33,7
11017,F,61,64000,11018,2018-05-04,2018,4,3,89.31,6
11018,M,33,62000,11019,2014-11-24,2014,1,3,66.6,5
11019,F,70,113000,11020,2018-07-15,2018,5,5,31.03,3
11020,M,56,40000,11021,2018-04-27,2018,3,1,16.9,2
11021,F,45,99000,11022,2014-03-17,2014,2,5,186.1,9
11022,M,50,38000,11023,2018-06-04,2018,2,1,5.6,1
11023,F,73,73000,11024,2017-03-21,2017,5,4,170.68,8
11024,F,71,117000,11025,2016-02-16,2016,5,5,306.65,10
11025,F,70,47000,11026,2017-08-22,2017,5,2,212.64,9
11026,F,53,96000,11027,2017-04-20,2017,3,5,187.69,9
11027,M,20,72000,11028,2017-06-30,2017,1,4,263.19,10
11028,M,61,79000,11029,2015-11-02,2015,4,4,126.44,7
11029,F,50,100000,11030,2017-09-03,2017,2,5,111.16,6
11030,M,39,63000,11031,2017-08-17,2017,1,3,511.72,10
11031,M,18,68000,11032,2015-07-30,2015,1,3,69.31,5
11032,F,66,57000,11033,2017-07-27,2017,4,2,160.76,8
11033,F,50,93000,11034,2018-05-26,2018,2,5,113.84,6
11034,M,64,76000,11035,2017-07-29,2017,4,4,66.78,5
11035,F,56,74000,11036,2015-12-09,2015,3,4,169.18,8
11036,O,54,52000,11037,2017-11-09,2017,3,2,97.2,6
11037,F,66,33000,11038,2017-11-24,2017,4,1,161.66,8
11038,M,53,45000,11039,2017-08-20,2017,3,1,95.83,6
11039,F,51,71000,11040,2017-12-13,2017,2,4,790.78,10
11040,M,52,74000,11041,2018-02-26,2018,3,4,70.3,5
11041,F,52,80000,11042,2018-06-30,2018,3,4,35.47,3
11042,M,92,106000,11043,2016-09-29,2016,5,5,212.52,9
11043,M,26,53000,11044,2018-05-10,2018,1,2,9.68,1
11044,M,59,69000,11045,2016-04-29,2016,3,3,289.71,10
11045,M,55,35000,11046,2017-04-25,2017,3,1,114.35,7
11046,M,57,61000,11047,2016-07-09,2016,3,3,252.73,10
11047,M,62,60000,11048,2018-01-14,2018,4,3,68.33,5
11048,F,64,69000,11049,2016-12-01,2016,4,3,151.47,8
11049,F,61,56000,11050,2017-12-14,2017,4,2,32.34,3
11050,M,26,31000,11051,2017-10-08,2017,1,1,21.39,2
11051,M,22,41000,11052,2015-09-15,2015,1,1,164.65,8
11052,F,65,114000,11053,2015-12-20,2015,4,5,260.42,10
11053,M,50,82000,11054,2015-01-25,2015,2,4,118.69,7
11054,M,71,64000,11055,2018-01-27,2018,5,3,186.8,9
11055,M,39,63000,11056,2018-06-19,2018,1,3,32.74,3
11056,F,40,42000,11057,2016-02-28,2016,2,1,19.41,2
11057,F,60,96000,11058,2017-06-01,2017,4,5,137.77,7
11058,M,71,31000,11059,2015-03-16,2015,5,1,19.82,2
11059,M,46,65000,11060,2018-05-11,2018,2,3,17.91,2
11060,M,59,110000,11061,2015-12-07,2015,3,5,447.73,10
11061,F,72,55000,11062,2015-02-02,2015,5,2,112.56,6
11062,M,53,33000,11063,2017-09-16,2017,3,1,37.73,3
11063,M,73,66000,11064,2017-02-25,2017,5,3,179.69,8
11064,M,23,39000,11065,2014-02-25,2014,1,1,164.87,8
11065,F,64,60000,11066,2018-02-24,2018,4,3,132.81,7
11066,F,56,47000,11067,2018-05-01,2018,3,2,8.66,1
11067,M,57,55000,11068,2017-08-21,2017,3,2,64.04,5
11068,M,64,55000,11069,2017-11-05,2017,4,2,0.63,1
11069,F,39,37000,11070,2018-05-12,2018,1,1,321.57,10
11070,F,79,105000,11071,2017-06-28,2017,5,5,150.84,8
11071,F,76,47000,11072,2016-10-11,2016,5,2,211.82,9
11072,M,22,56000,11073,2018-05-08,2018,1,2,24.94,3
11073,M,39,37000,11074,2017-12-24,2017,1,1,18.240000000000002,2
11074,F,55,54000,11075,2018-04-13,2018,3,2,13.43,2
11075,M,28,37000,11076,2016-01-19,2016,1,1,69.52,5
11076,M,51,84000,11077,2018-01-19,2018,2,4,14.2,2
11077,M,41,77000,11078,2016-01-09,2016,2,4,140.39,7
11078,M,74,80000,11079,2017-06-29,2017,5,4,158.84,8
11079,M,35,60000,11080,2017-12-24,2017,1,3,47.91,4
11080,M,57,97000,11081,2017-10-25,2017,3,5,129.35,7
11081,O,68,43000,11082,2017-12-11,2017,4,1,48.79,4
11082,M,79,66000,11083,2015-10-07,2015,5,3,180.28,8
11083,F,62,97000,11084,2017-08-28,2017,4,5,146.16,8
11084,F,68,93000,11085,2017-02-24,2017,4,5,236.82,9
11085,F,39,32000,11086,2017-09-09,2017,1,1,76.98,5
11086,M,44,89000,11087,2018-01-16,2018,2,5,102.84,6
11087,M,63,68000,11088,2014-01-31,2014,4,3,55.29,4
11088,M,56,87000,11089,2018-02-12,2018,3,5,20.28,2
11089,F,41,33000,11090,2017-03-29,2017,2,1,53.2,4
11090,M,56,79000,11091,2015-11-06,2015,3,4,229.94,9
11091,M,66,56000,11092,2018-01-25,2018,4,2,94.53,6
11092,M,82,81000,11093,2018-03-26,2018,5,4,0.0,1
11093,F,44,64000,11094,2016-04-07,2016,2,3,739.13,10
11094,M,36,56000,11095,2016-05-28,2016,1,2,113.13000000000001,6
11095,M,67,35000,11096,2013-09-29,2013,4,1,54.769999999999996,4
11096,M,55,58000,11097,2017-08-06,2017,3,3,95.03,6
11097,F,58,81000,11098,2017-02-20,2017,3,4,94.36999999999999,6
11098,F,82,82000,11099,2017-12-14,2017,5,4,278.15,10
11099,M,25,34000,11100,2017-10-25,2017,1,1,18.87,2
11100,F,75,64000,11101,2017-10-31,2017,5,3,176.89,8
11101,M,53,74000,11102,2013-08-22,2013,3,4,91.92999999999999,6
11102,M,37,49000,11103,2017-12-15,2017,1,2,18.06,2
11103,M,67,57000,11104,2016-08-07,2016,4,2,59.99,4
11104,F,26,44000,11105,2016-08-30,2016,1,1,46.84,4
11105,F,65,72000,11106,2018-05-02,2018,4,4,99.08999999999999,6
11106,M,67,51000,11107,2017-11-27,2017,4,2,63.56,5
11107,F,23,73000,11108,2018-04-27,2018,1,4,9.52,1
11108,M,86,66000,11109,2018-06-15,2018,5,3,16.01,2
11109,M,48,66000,11110,2014-05-15,2014,2,3,55.8,4
11110,F,59,68000,11111,2016-04-07,2016,3,3,275.86,10
11111,M,64,80000,11112,2015-09-22,2015,4,4,173.54,8
11112,M,55,34000,11113,2016-03-07,2016,3,1,8.059999999999999,1
11113,F,88,80000,11114,2017-02-21,2017,5,4,154.47,8
11114,F,64,60000,11115,2015-01-30,2015,4,3,25.64,3
11115,M,64,98000,11116,2017-10-02,2017,4,5,23.49,2
11116,F,80,31000,11117,2017-10-11,2017,5,1,5.42,1
11117,M,77,81000,11118,2015-09-30,2015,5,4,214.48,9
11118,M,32,32000,11119,2018-03-25,2018,1,1,19.17,2
11119,F,52,73000,11120,2017-10-13,2017,3,4,21.04,2
11120,M,61,31000,11121,2015-12-05,2015,4,1,79.61999999999999,5
11121,M,57,83000,11122,2016-01-03,2016,3,4,188.68,9
11122,M,76,54000,11123,2016-12-15,2016,5,2,43.98,4
11123,M,57,42000,11124,2018-05-31,2018,3,1,22.37,2
11124,M,20,72000,11125,2018-07-05,2018,1,4,221.48,9
11125,M,69,67000,11126,2017-10-10,2017,4,3,29.86,3
11126,F,78,73000,11127,2018-06-05,2018,5,4,0.0,1
11127,M,63,51000,11128,2018-01-25,2018,4,2,15.920000000000002,2
11128,O,39,89000,11129,2016-11-17,2016,1,5,134.95,7
11129,F,43,58000,11130,2016-04-01,2016,2,3,148.08,8
11130,M,20,39000,11131,2018-06-05,2018,1,1,20.89,2
11131,M,40,61000,11132,2017-07-28,2017,2,3,27.78,3
11132,M,62,80000,11133,2016-08-25,2016,4,4,163.92000000000002,8
11133,M,57,66000,11134,2018-01-06,2018,3,3,63.43000000000001,5
11134,F,50,107000,11135,2017-04-08,2017,2,5,70.63,5
11135,F,54,79000,11136,2018-06-24,2018,3,4,116.45,7
11136,M,45,52000,11137,2016-11-06,2016,2,2,129.13,7
11137,M,32,38000,11138,2015-02-16,2015,1,1,41.9,4
11138,M,54,36000,11139,2018-03-25,2018,3,1,17.25,2
11139,M,45,32000,11140,2017-11-21,2017,2,1,48.510000000000005,4
11140,M,62,116000,11141,2018-04-19,2018,4,5,32.5,3
11141,M,61,36000,11142,2016-06-08,2016,4,1,182.37,9
11142,M,68,95000,11143,2018-02-06,2018,4,5,110.01,6
11143,F,44,53000,11144,2016-10-23,2016,2,2,88.52,6
11144,M,66,39000,11145,2015-09-05,2015,4,1,48.88,4
11145,F,65,70000,11146,2017-06-21,2017,4,3,150.06,8
11146,M,58,41000,11147,2018-07-08,2018,3,1,15.88,2
11147,M,55,65000,11148,2014-09-20,2014,3,3,121.02000000000001,7
11148,M,58,42000,11149,2017-03-06,2017,3,1,35.87,3
11149,M,51,39000,11150,2014-07-25,2014,2,1,19.06,2
11150,F,56,40000,11151,2018-06-14,2018,3,1,20.42,2
11151,F,21,45000,11152,2016-08-19,2016,1,1,181.33,9
11152,F,65,74000,11153,2016-01-18,2016,4,4,153.0,8
11153,F,40,61000,11154,2017-08-01,2017,2,3,103.33,6
11154,M,29,61000,11155,2018-03-17,2018,1,3,22.76,2
11155,M,68,31000,11156,2017-09-10,2017,4,1,25.23,3
11156,M,29,45000,11157,2017-10-07,2017,1,1,36.3,3
11157,F,27,65000,11158,2015-12-22,2015,1,3,194.24,9
11158,M,18,43000,11159,2017-12-26,2017,1,1,5.82,1
11159,M,73,97000,11160,2017-07-25,2017,5,5,217.56,9
11160,M,42,47000,11161,2018-07-08,2018,2,2,17.3,2
11161,F,56,52000,11162,2018-07-16,2018,3,2,56.58,4
11162,M,67,71000,11163,2017-03-13,2017,4,4,141.25,7
11163,M,60,52000,11164,2017-09-04,2017,4,2,46.9,4
11164,F,57,75000,11165,2015-11-04,2015,3,4,294.51,10
11165,F,91,74000,11166,2016-02-15,2016,5,4,96.81,6
11166,M,56,52000,11167,2016-10-19,2016,3,2,39.230000000000004,3
11167,F,64,73000,11168,2017-10-30,2017,4,4,307.89,10
11168,M,55,45000,11169,2017-10-25,2017,3,1,41.870000000000005,4
11169,M,95,51000,11170,2018-07-25,2018,5,2,12.67,1
11170,F,53,72000,11171,2018-02-28,2018,3,4,22.47,2
11171,M,26,45000,11172,2014-08-11,2014,1,1,30.86,3
11172,M,48,47000,11173,2017-09-01,2017,2,2,3.6,1
11173,M,71,68000,11174,2017-12-15,2017,5,3,7.17,1
11174,M,53,118000,11175,2017-04-06,2017,3,5,61.72,4
11175,M,53,74000,11176,2017-11-05,2017,3,4,254.01,10
11176,M,67,53000,11177,2017-11-23,2017,4,2,8.680000000000001,1
11177,F,72,56000,11178,2018-06-03,2018,5,2,18.69,2
11178,M,35,66000,11179,2016-03-26,2016,1,3,253.17000000000002,10
11179,M,48,43000,11180,2015-02-16,2015,2,1,14.2,2
11180,M,54,82000,11181,2018-06-26,2018,3,4,46.72,4
11181,M,45,63000,11182,2017-06-20,2017,2,3,207.57,9
11182,M,61,37000,11183,2018-02-14,2018,4,1,24.79,3
11183,M,81,63000,11184,2018-02-14,2018,5,3,13.879999999999999,2
11184,F,47,70000,11185,2017-07-30,2017,2,3,179.64,8
11185,M,71,74000,11186,2017-12-12,2017,5,4,301.3,10
11186,F,64,61000,11187,2016-05-07,2016,4,3,184.96,9
11187,M,62,85000,11188,2018-01-24,2018,4,4,92.79,6
11188,F,37,46000,11189,2017-12-19,2017,1,2,111.26,6
11189,F,68,42000,11190,2017-04-19,2017,4,1,193.75,9
11190,M,31,63000,11191,2017-11-22,2017,1,3,18.04,2
11191,M,58,55000,11192,2017-11-26,2017,3,2,5.41,1
11192,M,74,96000,11193,2017-05-10,2017,5,5,144.06,7
11193,M,64,70000,11194,2015-09-15,2015,4,3,49.6,4
11194,M,70,99000,11195,2018-01-12,2018,5,5,47.129999999999995,4
11195,F,52,85000,11196,2015-10-29,2015,3,4,202.29,9
11196,M,25,47000,11197,2016-05-12,2016,1,2,144.7,8
11197,M,55,81000,11198,2017-11-14,2017,3,4,254.96,10
11198,M,51,56000,11199,2018-07-17,2018,2,2,15.68,2
11199,M,38,37000,11200,2015-05-30,2015,1,1,50.63,4
11200,M,52,75000,11201,2018-05-09,2018,3,4,41.5,4
11201,F,29,31000,11202,2017-09-26,2017,1,1,69.64,5
11202,F,63,71000,11203,2016-02-14,2016,4,4,128.23000000000002,7
11203,F,78,112000,11204,2016-06-20,2016,5,5,100.28999999999999,6
11204,F,85,112000,11205,2017-02-26,2017,5,5,151.09,8
11205,M,51,58000,11206,2017-11-08,2017,2,3,97.49000000000001,6
11206,F,92,41000,11207,2016-10-25,2016,5,1,110.02000000000001,6
11207,F,56,108000,11208,2016-09-15,2016,3,5,54.08,4
11208,F,59,81000,11209,2017-11-11,2017,3,4,0.0,1
11209,M,67,113000,11210,2018-06-09,2018,4,5,92.78999999999999,6
11210,F,33,40000,11211,2017-08-02,2017,1,1,136.77,7
11211,M,33,37000,11212,2018-04-05,2018,1,1,16.419999999999998,2
11212,M,52,34000,11213,2017-09-25,2017,3,1,59.7,4
11213,O,55,33000,11214,2017-08-03,2017,3,1,64.5,5
11214,F,27,36000,11215,2018-02-23,2018,1,1,14.25,2
11215,M,24,60000,11216,2017-06-28,2017,1,3,142.09,7
11216,F,19,41000,11217,2017-12-23,2017,1,1,106.35,6
11217,F,53,66000,11218,2015-11-27,2015,3,3,147.79,8
11218,M,32,68000,11219,2014-04-02,2014,1,3,53.06,4
11219,F,57,75000,11220,2017-06-17,2017,3,4,245.22,10
11220,M,64,80000,11221,2014-04-24,2014,4,4,93.53,6
11221,F,83,51000,11222,2013-08-19,2013,5,2,107.67999999999999,6
11222,M,80,89000,11223,2014-01-26,2014,5,5,114.11,6
11223,M,50,59000,11224,2017-07-30,2017,2,3,69.23,5
11224,M,70,37000,11225,2016-03-20,2016,5,1,121.81,7
11225,F,48,41000,11226,2018-05-06,2018,2,1,15.360000000000001,2
11226,F,71,31000,11227,2015-10-14,2015,5,1,192.09,9
11227,M,78,50000,11228,2017-06-07,2017,5,2,130.82999999999998,7
11228,M,55,67000,11229,2018-01-30,2018,3,3,32.870000000000005,3
11229,F,29,43000,11230,2018-01-04,2018,1,1,107.75999999999999,6
11230,F,80,73000,11231,2018-01-12,2018,5,4,45.71,4
11231,F,73,57000,11232,2016-09-21,2016,5,2,165.04,8
11232,F,43,66000,11233,2016-05-16,2016,2,3,343.55,10
11233,M,31,38000,11234,2018-02-22,2018,1,1,49.08,4
11234,F,70,42000,11235,2017-10-09,2017,5,1,7.59,1
11235,F,84,74000,11236,2017-10-14,2017,5,4,83.2,5
11236,M,44,58000,11237,2018-06-20,2018,2,3,48.09,4
11237,F,34,37000,11238,2017-07-22,2017,1,1,76.3,5
11238,F,61,64000,11239,2017-09-30,2017,4,3,0.0,1
11239,F,84,62000,11240,2016-08-06,2016,5,3,151.47,8
11240,F,87,86000,11241,2015-08-29,2015,5,5,129.24,7
11241,F,40,53000,11242,2017-11-03,2017,2,2,14.23,2
11242,F,41,39000,11243,2015-10-06,2015,2,1,152.26,8
11243,F,53,71000,11244,2017-03-18,2017,3,4,148.07,8
11244,M,51,41000,11245,2017-11-23,2017,2,1,179.42000000000002,8
11245,M,53,50000,11246,2015-07-16,2015,3,2,44.22,4
11246,F,74,94000,11247,2015-12-16,2015,5,5,26.04,3
11247,M,27,73000,11248,2017-12-22,2017,1,4,16.18,2
11248,F,21,44000,11249,2016-06-23,2016,1,1,36.13,3
11249,M,37,72000,11250,2016-07-17,2016,1,4,202.08,9
11250,M,57,111000,11251,2016-06-18,2016,3,5,89.97,6
11251,F,65,120000,11252,2017-10-29,2017,4,5,90.22999999999999,6
11252,O,89,81000,11253,2016-09-09,2016,5,4,216.92,9
11253,M,79,39000,11254,2017-11-24,2017,5,1,13.41,2
11254,F,37,52000,11255,2016-11-07,2016,1,2,165.48999999999998,8
11255,M,51,43000,11256,2018-02-23,2018,2,1,15.16,2
11256,M,40,41000,11257,2018-01-15,2018,2,1,6.51,1
11257,M,60,100000,11258,2017-12-09,2017,4,5,80.55,5
11258,F,27,62000,11259,2018-01-26,2018,1,3,16.32,2
11259,M,43,72000,11260,2018-01-22,2018,2,4,86.47,5
11260,M,53,49000,11261,2016-11-17,2016,3,2,157.47,8
11261,M,33,50000,11262,2017-01-23,2017,1,2,43.93,4
11262,M,36,60000,11263,2018-03-26,2018,1,3,0.0,1
11263,F,66,74000,11264,2017-07-15,2017,4,4,176.83,8
11264,M,85,45000,11265,2018-07-26,2018,5,1,74.99,5
11265,M,23,36000,11266,2017-05-01,2017,1,1,200.08,9
11266,F,81,36000,11267,2017-08-30,2017,5,1,112.91,6
11267,M,75,42000,11268,2018-01-27,2018,5,1,4.91,1
11268,M,59,98000,11269,2016-05-02,2016,3,5,99.1,6
11269,F,72,87000,11270,2016-07-09,2016,5,5,236.39,9
11270,F,54,86000,11271,2017-05-07,2017,3,5,241.27,10
11271,M,58,82000,11272,2017-09-29,2017,3,4,157.53,8
11272,F,52,88000,11273,2017-03-12,2017,3,5,187.87,9
11273,F,48,93000,11274,2017-08-06,2017,2,5,77.75999999999999,5
11274,F,61,105000,11275,2016-08-08,2016,4,5,251.56,10
11275,F,89,82000,11276,2016-03-31,2016,5,4,155.41,8
11276,F,72,72000,11277,2016-01-25,2016,5,4,111.95,6
11277,F,67,74000,11278,2018-06-25,2018,4,4,331.15,10
11278,M,67,64000,11279,2014-12-29,2014,4,3,126.18,7
11279,M,42,42000,11280,2018-05-22,2018,2,1,98.52,6
11280,F,81,89000,11281,2015-12-27,2015,5,5,228.54,9
11281,M,91,59000,11282,2017-04-25,2017,5,3,87.72,6
11282,F,59,74000,11283,2016-04-11,2016,3,4,101.67,6
11283,M,67,71000,11284,2017-02-22,2017,4,4,186.17000000000002,9
11284,M,74,43000,11285,2018-03-02,2018,5,1,123.05,7
11285,F,53,76000,11286,2015-12-16,2015,3,4,601.39,10
11286,M,53,80000,11287,2017-06-24,2017,3,4,139.48,7
11287,F,80,105000,11288,2018-04-16,2018,5,5,19.35,2
11288,M,53,54000,11289,2018-03-15,2018,3,2,11.05,1
11289,F,76,52000,11290,2018-04-11,2018,5,2,16.88,2
11290,M,71,50000,11291,2018-03-24,2018,5,2,19.58,2
11291,F,75,89000,11292,2017-11-02,2017,5,5,105.03,6
